software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file,markers_symbol
4.1,cluster,3247 SCig-an-PPT Foxb1 Glut_1,50,0.6188118811881188,0.6578947368421053,0.5,452,13,25,25,1,['ENSMUSG00000061524'],1.0,cluster_177_SCig-an-PPT_Foxb1_Glut_individual_results.pkl,Zic2
4.1,cluster,3248 SCig-an-PPT Foxb1 Glut_1,50,0.6313131313131313,0.6756756756756757,0.5,453,12,25,25,1,['ENSMUSG00000052430'],0.16713812947273254,cluster_177_SCig-an-PPT_Foxb1_Glut_individual_results.pkl,Bmpr1b
4.1,cluster,3249 SCig-an-PPT Foxb1 Glut_1,50,0.30612244897959184,0.5,0.12,459,6,44,6,1,['ENSMUSG00000053368'],0.0,cluster_177_SCig-an-PPT_Foxb1_Glut_individual_results.pkl,Rxfp2
4.1,cluster,3250 SCig-an-PPT Foxb1 Glut_1,50,0.5847953216374269,0.547945205479452,0.8,432,33,10,40,1,['ENSMUSG00000004366'],0.0,cluster_177_SCig-an-PPT_Foxb1_Glut_individual_results.pkl,Sst
4.1,cluster,3251 SCig-an-PPT Foxb1 Glut_1,16,0.6617647058823529,0.6923076923076923,0.5625,495,4,7,9,1,['ENSMUSG00000022053'],1.0,cluster_177_SCig-an-PPT_Foxb1_Glut_individual_results.pkl,Ebf2
4.1,cluster,3252 SCig Foxb1 Otx2 Glut_1,50,0.7666666666666668,0.92,0.46,148,2,27,23,1,['ENSMUSG00000039728'],1.0,cluster_178_SCig_Foxb1_Otx2_Glut_individual_results.pkl,Slc6a5
4.1,cluster,3253 SCig Foxb1 Otx2 Glut_1,50,0.8024691358024691,0.9285714285714286,0.52,148,2,24,26,1,['ENSMUSG00000043659'],1.0,cluster_178_SCig_Foxb1_Otx2_Glut_individual_results.pkl,Npsr1
4.1,cluster,3254 SCig Foxb1 Otx2 Glut_1,50,0.6188118811881188,0.6578947368421053,0.5,137,13,25,25,1,['ENSMUSG00000031552'],1.0,cluster_178_SCig_Foxb1_Otx2_Glut_individual_results.pkl,Adam18
4.1,cluster,3255 SCig Foxb1 Otx2 Glut_1,50,0.6837606837606838,0.6956521739130435,0.64,136,14,18,32,1,['ENSMUSG00000025089'],1.0,cluster_178_SCig_Foxb1_Otx2_Glut_individual_results.pkl,Gfra1
4.1,cluster,3256 SCdg-PAG Tfap2b Glut_1,50,0.6589147286821706,0.6538461538461539,0.68,282,18,16,34,1,['ENSMUSG00000074274'],1.0,cluster_179_SCdg-PAG_Tfap2b_Glut_individual_results.pkl,D930028M14Rik
4.1,cluster,3257 SCdg-PAG Tfap2b Glut_1,50,0.8778625954198475,0.8679245283018868,0.92,293,7,4,46,1,['ENSMUSG00000058665'],1.0,cluster_179_SCdg-PAG_Tfap2b_Glut_individual_results.pkl,En1
4.1,cluster,3258 SCdg-PAG Tfap2b Glut_1,50,0.5740740740740741,0.5636363636363636,0.62,276,24,19,31,1,['ENSMUSG00000115432'],1.0,cluster_179_SCdg-PAG_Tfap2b_Glut_individual_results.pkl,D130009I18Rik
4.1,cluster,3259 SCdg-PAG Tfap2b Glut_1,50,0.6034482758620688,0.6774193548387096,0.42,290,10,29,21,1,['ENSMUSG00000042045'],0.0,cluster_179_SCdg-PAG_Tfap2b_Glut_individual_results.pkl,Sln
4.1,cluster,3260 SCdg-PAG Tfap2b Glut_1,50,0.7058823529411765,0.8,0.48,294,6,26,24,1,['ENSMUSG00000066842'],1.0,cluster_179_SCdg-PAG_Tfap2b_Glut_individual_results.pkl,Hmcn1
4.1,cluster,3261 SCdg-PAG Tfap2b Glut_1,50,0.631578947368421,0.6857142857142857,0.48,289,11,26,24,1,['ENSMUSG00000058400'],0.19448316097259521,cluster_179_SCdg-PAG_Tfap2b_Glut_individual_results.pkl,Qrfpr
4.1,cluster,3262 SCdg-PAG Tfap2b Glut_1,50,0.7142857142857143,0.75,0.6,290,10,20,30,1,['ENSMUSG00000035258'],1.0,cluster_179_SCdg-PAG_Tfap2b_Glut_individual_results.pkl,Abi3bp
4.1,cluster,3263 SCiw Pitx2 Glut_1,50,0.929203539823009,0.9545454545454546,0.84,841,2,8,42,1,['ENSMUSG00000000214'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Th
4.1,cluster,3264 SCiw Pitx2 Glut_1,50,0.5973451327433629,0.6136363636363636,0.54,826,17,23,27,1,['ENSMUSG00000086126'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Evx1os
4.1,cluster,3265 SCiw Pitx2 Glut_1,50,0.7242990654205607,0.7560975609756098,0.62,833,10,19,31,1,['ENSMUSG00000032291'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Crabp1
4.1,cluster,3266 SCiw Pitx2 Glut_1,50,0.21704180064308679,0.1888111888111888,0.54,727,116,23,27,1,['ENSMUSG00000041565'],0.23647481203079224,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,L3mbtl4
4.1,cluster,3267 SCiw Pitx2 Glut_1,50,0.5341880341880342,0.5434782608695652,0.5,822,21,25,25,1,['ENSMUSG00000024553'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Galr1
4.1,cluster,3268 SCiw Pitx2 Glut_1,20,0.5769230769230768,0.5714285714285714,0.6,864,9,8,12,1,['ENSMUSG00000049744'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Arhgap15
4.1,cluster,3269 SCiw Pitx2 Glut_1,50,0.5069930069930071,0.4915254237288136,0.58,813,30,21,29,1,['ENSMUSG00000041482'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Piezo2
4.1,cluster,3270 SCiw Pitx2 Glut_1,43,0.49738219895287955,0.5135135135135135,0.4418604651162791,832,18,24,19,1,['ENSMUSG00000023484'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Prph
4.1,cluster,3271 SCiw Pitx2 Glut_1,44,0.44117647058823534,0.45,0.4090909090909091,827,22,26,18,1,['ENSMUSG00000091705'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,H2-Q2
4.1,cluster,3272 SCiw Pitx2 Glut_1,50,0.5991735537190082,0.6041666666666666,0.58,824,19,21,29,1,['ENSMUSG00000028864'],1.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Hgf
4.1,cluster,3273 SCiw Pitx2 Glut_2,50,0.4074074074074074,0.4,0.44,810,33,28,22,1,['ENSMUSG00000037161'],0.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Mgarp
4.1,cluster,3274 SCiw Pitx2 Glut_2,50,0.704225352112676,0.8695652173913043,0.4,840,3,30,20,1,['ENSMUSG00000040605'],0.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Bace2
4.1,cluster,3275 SCiw Pitx2 Glut_2,50,0.39999999999999997,0.48,0.24,830,13,38,12,1,['ENSMUSG00000021508'],0.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Cxcl14
4.1,cluster,3276 SCiw Pitx2 Glut_2,36,0.46874999999999994,0.43636363636363634,0.6666666666666666,826,31,12,24,1,['ENSMUSG00000046500'],0.26417022943496704,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Tafa4
4.1,cluster,3277 SCiw Pitx2 Glut_2,50,0.5246913580246915,0.6071428571428571,0.34,832,11,33,17,1,['ENSMUSG00000087203'],0.490898072719574,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Gm13986
4.1,cluster,3278 SCiw Pitx2 Glut_2,50,0.27237354085603116,0.2413793103448276,0.56,755,88,22,28,1,['ENSMUSG00000019890'],0.2623102068901062,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Nts
4.1,cluster,3279 SCiw Pitx2 Glut_3,50,0.27906976744186046,0.25263157894736843,0.48,772,71,26,24,1,['ENSMUSG00000085562'],0.0,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,2610028E06Rik
4.1,cluster,3280 SCiw Pitx2 Glut_3,50,0.505050505050505,0.5405405405405406,0.4,826,17,30,20,1,['ENSMUSG00000041193'],0.09898235648870468,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Pla2g5
4.1,cluster,3281 SCiw Pitx2 Glut_3,50,0.6542056074766356,0.6829268292682927,0.56,830,13,22,28,1,['ENSMUSG00000063594'],0.09096936881542206,cluster_180_SCiw_Pitx2_Glut_individual_results.pkl,Gng8
4.1,cluster,3282 IC Tfap2d Maf Glut_1,50,0.3107344632768361,0.2894736842105263,0.44,1750,54,28,22,1,['ENSMUSG00000019966'],0.031037073582410812,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Kitl
4.1,cluster,3283 IC Tfap2d Maf Glut_1,50,0.34246575342465757,0.4166666666666667,0.2,1790,14,40,10,1,['ENSMUSG00000034762'],0.03916020318865776,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Glis1
4.1,cluster,3284 IC Tfap2d Maf Glut_1,50,0.3246753246753247,0.38461538461538464,0.2,1788,16,40,10,1,['ENSMUSG00000049001'],0.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Ndnf
4.1,cluster,3285 IC Tfap2d Maf Glut_1,50,0.505050505050505,0.5405405405405406,0.4,1787,17,30,20,1,['ENSMUSG00000049796'],0.05205029621720314,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Crh
4.1,cluster,3286 IC Tfap2d Maf Glut_1,50,0.4411764705882352,0.4074074074074074,0.66,1756,48,17,33,1,['ENSMUSG00000024517'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Grp
4.1,cluster,3287 IC Tfap2d Maf Glut_1,37,0.4854368932038836,0.4411764705882353,0.8108108108108109,1779,38,7,30,1,['ENSMUSG00000012819'],0.5168678760528564,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Cdh23
4.1,cluster,3288 IC Tfap2d Maf Glut_1,50,0.4512195121951219,0.4111111111111111,0.74,1751,53,13,37,1,['ENSMUSG00000012819'],0.03188575059175491,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Cdh23
4.1,cluster,3289 IC Tfap2d Maf Glut_1,50,0.7664233576642336,0.75,0.84,1790,14,8,42,1,['ENSMUSG00000029304'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Spp1
4.1,cluster,3290 IC Tfap2d Maf Glut_1,50,0.5960264900662252,0.5714285714285714,0.72,1777,27,14,36,1,['ENSMUSG00000027253'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Lrp4
4.1,cluster,3291 IC Tfap2d Maf Glut_2,41,0.5813953488372093,0.6818181818181818,0.36585365853658536,1806,7,26,15,1,['ENSMUSG00000079058'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Adam34
4.1,cluster,3292 IC Tfap2d Maf Glut_2,50,0.3321678321678322,0.3220338983050847,0.38,1764,40,31,19,1,['ENSMUSG00000028364'],0.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Tnc
4.1,cluster,3293 IC Tfap2d Maf Glut_2,50,0.48951048951048953,0.4745762711864407,0.56,1773,31,22,28,1,['ENSMUSG00000032502'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Stac
4.1,cluster,3294 IC Tfap2d Maf Glut_2,50,0.2821522309711286,0.24157303370786518,0.86,1669,135,7,43,1,['ENSMUSG00000029917'],0.20954109728336334,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Qrfprl
4.1,cluster,3295 IC Tfap2d Maf Glut_2,41,0.6008583690987125,0.5833333333333334,0.6829268292682927,1793,20,13,28,1,['ENSMUSG00000022053'],0.24736595153808594,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Ebf2
4.1,cluster,3296 IC Tfap2d Maf Glut_2,50,0.412621359223301,0.4358974358974359,0.34,1782,22,33,17,1,['ENSMUSG00000041390'],0.5324587225914001,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Mdfic
4.1,cluster,3297 IC Tfap2d Maf Glut_2,50,0.7478632478632479,0.7608695652173914,0.7,1793,11,15,35,1,['ENSMUSG00000000214'],0.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Th
4.1,cluster,3298 IC Tfap2d Maf Glut_2,50,0.1440329218106996,0.12844036697247707,0.28,1709,95,36,14,1,['ENSMUSG00000030930'],0.058693740516901016,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Chst15
4.1,cluster,3299 IC Tfap2d Maf Glut_2,50,0.6927710843373495,0.7931034482758621,0.46,1798,6,27,23,1,['ENSMUSG00000041120'],0.059054236859083176,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Nbl1
4.1,cluster,3300 IC Tfap2d Maf Glut_2,50,0.11904761904761905,0.10344827586206896,0.3,1674,130,35,15,1,['ENSMUSG00000036422'],0.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Pcdh8
4.1,cluster,3301 IC Tfap2d Maf Glut_2,50,0.5,0.6,0.3,1794,10,35,15,1,['ENSMUSG00000062372'],0.04976949840784073,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Otof
4.1,cluster,3302 IC Tfap2d Maf Glut_2,35,0.6684491978609626,0.6578947368421053,0.7142857142857143,1806,13,10,25,1,['ENSMUSG00000032368'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Zic1
4.1,cluster,3303 IC Tfap2d Maf Glut_3,50,0.30876494023904383,0.2743362831858407,0.62,1722,82,19,31,1,['ENSMUSG00000030226'],0.11385729908943176,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Lmo3
4.1,cluster,3304 IC Tfap2d Maf Glut_3,50,0.47752808988764045,0.53125,0.34,1789,15,33,17,1,['ENSMUSG00000052062'],0.38183337450027466,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Pard3b
4.1,cluster,3305 IC Tfap2d Maf Glut_3,50,0.23041474654377883,0.20833333333333334,0.4,1728,76,30,20,1,['ENSMUSG00000058260'],0.5059677362442017,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Serpina9
4.1,cluster,3306 IC Tfap2d Maf Glut_3,50,0.2631578947368421,0.2391304347826087,0.44,1734,70,28,22,1,['ENSMUSG00000013846'],0.3279751241207123,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,St3gal1
4.1,cluster,3307 IC Tfap2d Maf Glut_3,50,0.27777777777777785,0.32142857142857145,0.18,1785,19,41,9,1,['ENSMUSG00000069581'],0.12467113137245178,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Tspear
4.1,cluster,3308 IC Tfap2d Maf Glut_3,50,0.3305785123966942,0.3333333333333333,0.32,1772,32,34,16,1,['ENSMUSG00000097466'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,D430036J16Rik
4.1,cluster,3309 IC Tfap2d Maf Glut_4,50,0.26229508196721313,0.22857142857142856,0.64,1696,108,18,32,1,['ENSMUSG00000069171'],0.1363913118839264,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Nr2f1
4.1,cluster,3310 IC Tfap2d Maf Glut_4,50,0.4,0.4,0.4,1774,30,30,20,1,['ENSMUSG00000032511'],0.14123396575450897,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Scn5a
4.1,cluster,3311 IC Tfap2d Maf Glut_4,50,0.19874476987447698,0.17757009345794392,0.38,1716,88,31,19,1,['ENSMUSG00000043441'],0.1753692328929901,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Gpr149
4.1,cluster,3312 IC Tfap2d Maf Glut_4,50,0.5337078651685393,0.59375,0.38,1791,13,31,19,1,['ENSMUSG00000003545'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Fosb
4.1,cluster,3313 IC Tfap2d Maf Glut_4,50,0.4259259259259259,0.41818181818181815,0.46,1772,32,27,23,1,['ENSMUSG00000021680'],0.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Crhbp
4.1,cluster,3314 IC Tfap2d Maf Glut_4,50,0.36697247706422015,0.38095238095238093,0.32,1778,26,34,16,1,['ENSMUSG00000115424'],0.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,D130079A08Rik
4.1,cluster,3315 IC Tfap2d Maf Glut_5,50,0.5080213903743315,0.4691358024691358,0.76,1761,43,12,38,1,['ENSMUSG00000001435'],0.30545341968536377,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Col18a1
4.1,cluster,3316 IC Tfap2d Maf Glut_6,50,0.42397660818713456,0.3972602739726027,0.58,1760,44,21,29,1,['ENSMUSG00000096883'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Shisa8
4.1,cluster,3317 IC Tfap2d Maf Glut_6,50,0.5185185185185185,0.509090909090909,0.56,1777,27,22,28,1,['ENSMUSG00000031688'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Pou4f2
4.1,cluster,3318 IC Tfap2d Maf Glut_6,50,0.2325581395348837,0.19889502762430938,0.72,1659,145,14,36,1,['ENSMUSG00000063260'],0.07254616171121597,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Syt10
4.1,cluster,3319 IC Tfap2d Maf Glut_6,50,0.4844961240310077,0.4807692307692308,0.5,1777,27,25,25,1,['ENSMUSG00000033633'],1.0,cluster_181_IC_Tfap2d_Maf_Glut_individual_results.pkl,Clec18a
4.1,cluster,3320 CUN-PPN Evx2 Meis2 Glut_1,50,0.4629629629629629,0.45454545454545453,0.5,1443,30,25,25,1,['ENSMUSG00000047497'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Adamts12
4.1,cluster,3321 CUN-PPN Evx2 Meis2 Glut_1,50,0.71656050955414,0.6818181818181818,0.9,1452,21,5,45,1,['ENSMUSG00000021508'],0.5054572820663452,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Cxcl14
4.1,cluster,3322 CUN-PPN Evx2 Meis2 Glut_1,50,0.25345622119815664,0.22916666666666666,0.44,1399,74,28,22,1,['ENSMUSG00000001870'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Ltbp1
4.1,cluster,3323 CUN-PPN Evx2 Meis2 Glut_1,50,0.4304635761589404,0.4126984126984127,0.52,1436,37,24,26,1,['ENSMUSG00000032232'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Cgnl1
4.1,cluster,3324 CUN-PPN Evx2 Meis2 Glut_1,50,0.15676567656765678,0.1366906474820144,0.38,1353,120,31,19,1,['ENSMUSG00000043659'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Npsr1
4.1,cluster,3325 CUN-PPN Evx2 Meis2 Glut_1,50,0.631868131868132,0.696969696969697,0.46,1463,10,27,23,1,['ENSMUSG00000073910'],0.5617425441741943,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Mob3b
4.1,cluster,3326 CUN-PPN Evx2 Meis2 Glut_1,50,0.2857142857142857,0.3,0.24,1445,28,38,12,1,['ENSMUSG00000027070'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Lrp2
4.1,cluster,3327 CUN-PPN Evx2 Meis2 Glut_1,45,0.4430379746835443,0.4375,0.4666666666666667,1451,27,24,21,1,['ENSMUSG00000022464'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Slc38a4
4.1,cluster,3328 CUN-PPN Evx2 Meis2 Glut_1,18,0.35087719298245607,0.3333333333333333,0.4444444444444444,1489,16,10,8,1,['ENSMUSG00000021508'],0.08736778795719147,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Cxcl14
4.1,cluster,3329 CUN-PPN Evx2 Meis2 Glut_1,46,0.541958041958042,0.5166666666666667,0.6739130434782609,1448,29,15,31,1,['ENSMUSG00000047330'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Kcne4
4.1,cluster,3330 CUN-PPN Evx2 Meis2 Glut_1,50,0.36585365853658536,0.75,0.12,1471,2,44,6,1,['ENSMUSG00000103711'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Tstd1
4.1,cluster,3331 CUN-PPN Evx2 Meis2 Glut_1,50,0.2683615819209039,0.25,0.38,1416,57,31,19,1,['ENSMUSG00000096883'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Shisa8
4.1,cluster,3332 CUN-PPN Evx2 Meis2 Glut_1,50,0.38888888888888895,0.7,0.14,1470,3,43,7,1,['ENSMUSG00000000125'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Wnt3
4.1,cluster,3333 CUN-PPN Evx2 Meis2 Glut_1,50,0.3846153846153846,0.391304347826087,0.36,1445,28,32,18,1,['ENSMUSG00000027996'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Sfrp2
4.1,cluster,3334 CUN-PPN Evx2 Meis2 Glut_1,50,0.7142857142857143,0.723404255319149,0.68,1460,13,16,34,1,['ENSMUSG00000027750'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Postn
4.1,cluster,3335 CUN-PPN Evx2 Meis2 Glut_1,50,0.18079800498753118,0.15425531914893617,0.58,1314,159,21,29,1,['ENSMUSG00000043659'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Npsr1
4.1,cluster,3336 CUN-PPN Evx2 Meis2 Glut_2,50,0.5045871559633027,0.5238095238095238,0.44,1453,20,28,22,1,['ENSMUSG00000025885'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Myo5b
4.1,cluster,3337 CUN-PPN Evx2 Meis2 Glut_2,50,0.39370078740157477,0.39215686274509803,0.4,1442,31,30,20,1,['ENSMUSG00000027978'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Prss12
4.1,cluster,3338 CUN-PPN Evx2 Meis2 Glut_3,50,0.6349206349206349,0.8421052631578947,0.32,1470,3,34,16,1,['ENSMUSG00000031491'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Chrna6
4.1,cluster,3339 CUN-PPN Evx2 Meis2 Glut_3,50,0.5855855855855856,0.6046511627906976,0.52,1456,17,24,26,1,['ENSMUSG00000037727'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Avp
4.1,cluster,3340 CUN-PPN Evx2 Meis2 Glut_3,29,0.6741573033707865,0.8,0.41379310344827586,1491,3,17,12,1,['ENSMUSG00000054072'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Iigp1
4.1,cluster,3341 CUN-PPN Evx2 Meis2 Glut_3,35,0.35580524344569286,0.3275862068965517,0.5428571428571428,1449,39,16,19,1,['ENSMUSG00000045392'],0.04626480117440224,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Olfr1033
4.1,cluster,3342 CUN-PPN Evx2 Meis2 Glut_4,50,0.746268656716418,0.9523809523809523,0.4,1472,1,30,20,1,['ENSMUSG00000027656'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Ccn5
4.1,cluster,3343 CUN-PPN Evx2 Meis2 Glut_4,50,0.5031446540880502,0.47761194029850745,0.64,1438,35,18,32,1,['ENSMUSG00000044748'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Defb1
4.1,cluster,3344 CUN-PPN Evx2 Meis2 Glut_4,50,0.7894736842105262,0.8571428571428571,0.6,1468,5,20,30,1,['ENSMUSG00000015568'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Lpl
4.1,cluster,3345 CUN-PPN Evx2 Meis2 Glut_4,50,0.7352941176470589,0.8333333333333334,0.5,1468,5,25,25,1,['ENSMUSG00000039628'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Hs3st6
4.1,cluster,3346 CUN-PPN Evx2 Meis2 Glut_4,50,0.45454545454545453,0.42857142857142855,0.6,1433,40,20,30,1,['ENSMUSG00000046167'],1.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Gldn
4.1,cluster,3347 CUN-PPN Evx2 Meis2 Glut_4,50,0.49319727891156456,0.47540983606557374,0.58,1441,32,21,29,1,['ENSMUSG00000032776'],0.03899480774998665,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Mctp2
4.1,cluster,3348 CUN-PPN Evx2 Meis2 Glut_4,50,0.5747126436781609,0.6451612903225806,0.4,1462,11,30,20,1,['ENSMUSG00000026726'],0.11991696804761887,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Cubn
4.1,cluster,3349 CUN-PPN Evx2 Meis2 Glut_5,50,0.16181229773462782,0.14084507042253522,0.4,1351,122,30,20,1,['ENSMUSG00000020805'],0.0,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Slc13a5
4.1,cluster,3350 CUN-PPN Evx2 Meis2 Glut_5,50,0.3342245989304813,0.30864197530864196,0.5,1417,56,25,25,1,['ENSMUSG00000007279'],0.05591262876987457,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Scube2
4.1,cluster,3351 CUN-PPN Evx2 Meis2 Glut_5,50,0.18000000000000002,0.15,0.9,1218,255,5,45,1,['ENSMUSG00000040258'],0.08839825540781021,cluster_182_CUN-PPN_Evx2_Meis2_Glut_individual_results.pkl,Nxph4
4.1,cluster,3352 PBG Mtnr1a Glut-Chol_1,28,0.0,0.0,0.0,0,0,28,0,1,['ENSMUSG00000054764'],1.0,cluster_183_PBG_Mtnr1a_Glut-Chol_individual_results.pkl,Mtnr1a
4.1,cluster,3353 PAG Tcf24 Glut_1,29,0.0,0.0,0.0,0,0,29,0,1,['ENSMUSG00000099032'],1.0,cluster_184_PAG_Tcf24_Glut_individual_results.pkl,Tcf24
4.1,cluster,3354 SCig Tfap2b Chrnb3 Glut_1,50,0.8391608391608392,0.8135593220338984,0.96,139,11,2,48,1,['ENSMUSG00000115432'],1.0,cluster_185_SCig_Tfap2b_Chrnb3_Glut_individual_results.pkl,D130009I18Rik
4.1,cluster,3355 SCig Tfap2b Chrnb3 Glut_1,50,0.48,0.48,0.48,124,26,26,24,1,['ENSMUSG00000039179'],1.0,cluster_185_SCig_Tfap2b_Chrnb3_Glut_individual_results.pkl,Tekt5
4.1,cluster,3356 SCig Tfap2b Chrnb3 Glut_1,50,0.5789473684210525,0.6285714285714286,0.44,137,13,28,22,1,['ENSMUSG00000028222'],0.0,cluster_185_SCig_Tfap2b_Chrnb3_Glut_individual_results.pkl,Calb1
4.1,cluster,3357 SCig Tfap2b Chrnb3 Glut_1,50,0.6818181818181819,0.6875,0.66,135,15,17,33,1,['ENSMUSG00000033063'],1.0,cluster_185_SCig_Tfap2b_Chrnb3_Glut_individual_results.pkl,Cntnap3
4.1,cluster,3358 SCop Pou4f2 Neurod2 Glut_1,50,0.5337078651685393,0.59375,0.38,87,13,31,19,1,['ENSMUSG00000091243'],0.4993972182273865,cluster_186_SCop_Pou4f2_Neurod2_Glut_individual_results.pkl,Vgll3
