software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file
4.1,cluster,4360 PGRN-PARN-MDRN Hoxb5 Glut_4,25,0.7017543859649122,1.0,0.32,2934,0,17,8,2,"['ENSMUSG00000060962', 'ENSMUSG00000021647']",0.5607445240020752,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4361 PGRN-PARN-MDRN Hoxb5 Glut_4,50,0.9645669291338584,0.9607843137254902,0.98,2907,2,1,49,1,['ENSMUSG00000000394'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4362 PGRN-PARN-MDRN Hoxb5 Glut_4,42,0.3947368421052631,0.375,0.5,2882,35,21,21,1,['ENSMUSG00000033774'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4363 PGRN-PARN-MDRN Hoxb5 Glut_4,45,0.6451612903225807,1.0,0.2666666666666666,2914,0,33,12,2,"['ENSMUSG00000019935', 'ENSMUSG00000069372']",0.6182278990745544,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4364 PGRN-PARN-MDRN Hoxb5 Glut_4,15,0.7142857142857143,0.75,0.6,2941,3,6,9,2,"['ENSMUSG00000030111', 'ENSMUSG00000047259']",0.2631173729896545,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4365 PGRN-PARN-MDRN Hoxb5 Glut_4,16,0.4166666666666667,1.0,0.125,2943,0,14,2,2,"['ENSMUSG00000062372', 'ENSMUSG00000021478']",0.609676718711853,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4366 PGRN-PARN-MDRN Hoxb5 Glut_4,11,0.8823529411764707,0.9,0.8181818181818182,2947,1,2,9,3,"['ENSMUSG00000001815', 'ENSMUSG00000087382', 'ENSMUSG00000025324']",0.1302378177642822,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4367 PGRN-PARN-MDRN Hoxb5 Glut_4,28,0.8333333333333334,1.0,0.5,2931,0,14,14,2,"['ENSMUSG00000038115', 'ENSMUSG00000059246']",0.6655660271644592,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4368 PGRN-PARN-MDRN Hoxb5 Glut_4,50,0.6372549019607843,1.0,0.26,2909,0,37,13,2,"['ENSMUSG00000086126', 'ENSMUSG00000042282']",0.5368028283119202,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4369 PGRN-PARN-MDRN Hoxb5 Glut_4,16,0.9166666666666666,1.0,0.6875,2943,0,5,11,2,"['ENSMUSG00000067001', 'ENSMUSG00000021685']",0.2736124992370605,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4370 PGRN-PARN-MDRN Hoxb5 Glut_4,14,0.0,0.0,0.0,2945,0,14,0,2,"['ENSMUSG00000051910', 'ENSMUSG00000109473']",0.4362028539180755,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4371 PGRN-PARN-MDRN Hoxb5 Glut_5,46,0.5494505494505495,0.5882352941176471,0.4347826086956521,2899,14,26,20,1,['ENSMUSG00000003476'],0.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4372 PGRN-PARN-MDRN Hoxb5 Glut_5,50,0.704225352112676,0.8695652173913043,0.4,2906,3,30,20,2,"['ENSMUSG00000027219', 'ENSMUSG00000062393']",0.511654257774353,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4373 PGRN-PARN-MDRN Hoxb5 Glut_5,50,0.6578947368421052,0.9375,0.3,2908,1,35,15,2,"['ENSMUSG00000067604', 'ENSMUSG00000068196']",0.5579941272735596,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4374 PGRN-PARN-MDRN Hoxb5 Glut_5,50,0.5737704918032788,0.7777777777777778,0.28,2905,4,36,14,2,"['ENSMUSG00000032332', 'ENSMUSG00000085684']",0.0849108099937439,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4375 PGRN-PARN-MDRN Hoxb5 Glut_5,50,0.738095238095238,0.775,0.62,2900,9,19,31,2,"['ENSMUSG00000085684', 'ENSMUSG00000041482']",0.1665151417255401,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4376 PGRN-PARN-MDRN Hoxb5 Glut_5,50,0.6132075471698114,0.9285714285714286,0.26,2908,1,37,13,2,"['ENSMUSG00000108367', 'ENSMUSG00000022512']",0.5,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4377 PGRN-PARN-MDRN Hoxb5 Glut_5,26,0.5434782608695653,1.0,0.1923076923076923,2933,0,21,5,2,"['ENSMUSG00000007946', 'ENSMUSG00000051354']",0.103906400501728,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4378 PGRN-PARN-MDRN Hoxb5 Glut_5,50,0.3571428571428571,0.5833333333333334,0.14,2904,5,43,7,3,"['ENSMUSG00000025946', 'ENSMUSG00000027833', 'ENSMUSG00000041710']",0.05336369946599,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4379 PGRN-PARN-MDRN Hoxb5 Glut_5,17,0.4545454545454546,0.75,0.1764705882352941,2941,1,14,3,2,"['ENSMUSG00000029236', 'ENSMUSG00000056648']",0.2934576272964477,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4380 PGRN-PARN-MDRN Hoxb5 Glut_5,26,0.5050505050505051,0.4651162790697674,0.7692307692307693,2910,23,6,20,2,"['ENSMUSG00000029819', 'ENSMUSG00000010476']",0.2627932429313659,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4381 PGRN-PARN-MDRN Hoxb5 Glut_5,32,0.0,0.0,0.0,2927,0,32,0,5,"['ENSMUSG00000026247', 'ENSMUSG00000028753', 'ENSMUSG00000100005', 'ENSMUSG00000023064', 'ENSMUSG00000018589']",0.0185181349515914,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4382 PGRN-PARN-MDRN Hoxb5 Glut_5,15,0.7692307692307692,1.0,0.4,2944,0,9,6,2,"['ENSMUSG00000046782', 'ENSMUSG00000024027']",0.6006616950035095,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4383 PGRN-PARN-MDRN Hoxb5 Glut_5,9,0.9756097560975612,1.0,0.8888888888888888,2950,0,1,8,3,"['ENSMUSG00000061762', 'ENSMUSG00000041730', 'ENSMUSG00000046318']",0.1367827951908111,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4384 PGRN-PARN-MDRN Hoxb5 Glut_5,24,0.4545454545454545,0.8,0.1666666666666666,2934,1,20,4,3,"['ENSMUSG00000007946', 'ENSMUSG00000032291', 'ENSMUSG00000045518']",0.0802782624959945,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4385 PGRN-PARN-MDRN Hoxb5 Glut_6,20,0.5833333333333334,0.56,0.7,2928,11,6,14,2,"['ENSMUSG00000019230', 'ENSMUSG00000038700']",0.2754424810409546,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4386 PGRN-PARN-MDRN Hoxb5 Glut_6,32,0.5645161290322581,0.6086956521739131,0.4375,2918,9,18,14,2,"['ENSMUSG00000012520', 'ENSMUSG00000029219']",0.2344805747270584,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4387 PGRN-PARN-MDRN Hoxb5 Glut_6,17,0.2225519287833827,0.1875,0.8823529411764706,2877,65,2,15,1,['ENSMUSG00000049796'],0.5699191689491272,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4388 PGRN-PARN-MDRN Hoxb5 Glut_6,42,0.4545454545454545,1.0,0.1428571428571428,2917,0,36,6,3,"['ENSMUSG00000048070', 'ENSMUSG00000041481', 'ENSMUSG00000025215']",0.1371936202049255,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4389 PGRN-PARN-MDRN Hoxb5 Glut_6,11,0.5263157894736843,1.0,0.1818181818181818,2948,0,9,2,2,"['ENSMUSG00000024027', 'ENSMUSG00000025215']",0.1956765949726104,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4390 PGRN-PARN-MDRN Hoxb5 Glut_6,19,0.879120879120879,0.8888888888888888,0.8421052631578947,2938,2,3,16,1,['ENSMUSG00000000303'],1.0,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4391 PGRN-PARN-MDRN Hoxb5 Glut_6,18,0.5882352941176471,1.0,0.2222222222222222,2941,0,14,4,3,"['ENSMUSG00000034324', 'ENSMUSG00000036437', 'ENSMUSG00000025215']",0.0702896490693092,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4392 PGRN-PARN-MDRN Hoxb5 Glut_6,22,0.5555555555555556,0.75,0.2727272727272727,2935,2,16,6,2,"['ENSMUSG00000022053', 'ENSMUSG00000098720']",0.5118612051010132,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4393 PGRN-PARN-MDRN Hoxb5 Glut_6,20,0.7142857142857143,0.8888888888888888,0.4,2938,1,12,8,3,"['ENSMUSG00000027833', 'ENSMUSG00000029219', 'ENSMUSG00000053626']",0.1247995570302009,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4394 PGRN-PARN-MDRN Hoxb5 Glut_6,11,0.704225352112676,0.6666666666666666,0.9090909090909092,2943,5,1,10,3,"['ENSMUSG00000032532', 'ENSMUSG00000058624', 'ENSMUSG00000025592']",0.0659038871526718,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4395 PGRN-PARN-MDRN Hoxb5 Glut_6,21,0.6097560975609756,1.0,0.238095238095238,2938,0,16,5,2,"['ENSMUSG00000012520', 'ENSMUSG00000004668']",0.1400502175092697,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4396 PGRN-PARN-MDRN Hoxb5 Glut_6,13,0.8196721311475411,0.8333333333333334,0.7692307692307693,2944,2,3,10,2,"['ENSMUSG00000012520', 'ENSMUSG00000025215']",0.1912312507629394,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4397 PGRN-PARN-MDRN Hoxb5 Glut_7,19,0.963855421686747,1.0,0.8421052631578947,2940,0,3,16,2,"['ENSMUSG00000026468', 'ENSMUSG00000027684']",0.1265045702457428,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4398 PGRN-PARN-MDRN Hoxb5 Glut_7,50,0.7692307692307692,1.0,0.4,2909,0,30,20,2,"['ENSMUSG00000028487', 'ENSMUSG00000063672']",0.2608637511730194,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4399 PGRN-PARN-MDRN Hoxb5 Glut_7,50,0.1724137931034483,1.0,0.04,2909,0,48,2,4,"['ENSMUSG00000086272', 'ENSMUSG00000001988', 'ENSMUSG00000097393', 'ENSMUSG00000087211']",0.0214401818811893,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4400 PGRN-PARN-MDRN Hoxb5 Glut_7,15,0.0,0.0,0.0,2944,0,15,0,3,"['ENSMUSG00000042501', 'ENSMUSG00000026787', 'ENSMUSG00000031737']",0.1530590951442718,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4401 PGRN-PARN-MDRN Hoxb5 Glut_7,50,0.0,0.0,0.0,2909,0,50,0,4,"['ENSMUSG00000056947', 'ENSMUSG00000043013', 'ENSMUSG00000021685', 'ENSMUSG00000001076']",0.0134628135710954,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4402 PGRN-PARN-MDRN Hoxb5 Glut_7,50,0.0,0.0,0.0,2909,0,50,0,4,"['ENSMUSG00000079277', 'ENSMUSG00000027833', 'ENSMUSG00000000766', 'ENSMUSG00000021613']",0.0231835655868053,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4403 PGRN-PARN-MDRN Hoxb5 Glut_7,50,0.8333333333333333,0.935483870967742,0.58,2907,2,21,29,2,"['ENSMUSG00000012520', 'ENSMUSG00000010476']",0.1347848623991012,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4404 PGRN-PARN-MDRN Hoxb5 Glut_7,50,0.0,0.0,0.0,2909,0,50,0,4,"['ENSMUSG00000049630', 'ENSMUSG00000046480', 'ENSMUSG00000087211', 'ENSMUSG00000000690']",0.0368472896516323,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4405 PGRN-PARN-MDRN Hoxb5 Glut_7,9,0.7017543859649121,0.6666666666666666,0.8888888888888888,2946,4,1,8,3,"['ENSMUSG00000057777', 'ENSMUSG00000045573', 'ENSMUSG00000001076']",0.027150647714734,cluster_243_PGRN-PARN-MDRN_Hoxb5_Glut_results.csv
4.1,cluster,4406 MV-SPIV Slc6a2 Glut_1,50,0.8227848101265824,0.9629629629629628,0.52,223,1,24,26,1,['ENSMUSG00000034810'],1.0,cluster_244_MV-SPIV_Slc6a2_Glut_results.csv
4.1,cluster,4407 MV-SPIV Slc6a2 Glut_1,50,0.7983193277310924,0.8085106382978723,0.76,215,9,12,38,1,['ENSMUSG00000046318'],1.0,cluster_244_MV-SPIV_Slc6a2_Glut_results.csv
4.1,cluster,4408 MV-SPIV Slc6a2 Glut_1,50,0.7584269662921349,0.84375,0.54,219,5,23,27,1,['ENSMUSG00000047940'],1.0,cluster_244_MV-SPIV_Slc6a2_Glut_results.csv
4.1,cluster,4409 MV-SPIV Slc6a2 Glut_1,50,0.7731958762886598,0.8333333333333334,0.6,218,6,20,30,2,"['ENSMUSG00000036907', 'ENSMUSG00000021919']",0.3958140611648559,cluster_244_MV-SPIV_Slc6a2_Glut_results.csv
4.1,cluster,4410 MV-SPIV Slc6a2 Glut_1,37,0.7339449541284404,0.8888888888888888,0.4324324324324324,235,2,21,16,1,['ENSMUSG00000024517'],0.0,cluster_244_MV-SPIV_Slc6a2_Glut_results.csv
4.1,cluster,4411 MV-SPIV Slc6a2 Glut_1,37,0.8133971291866029,0.7906976744186046,0.918918918918919,228,9,3,34,1,['ENSMUSG00000074622'],1.0,cluster_244_MV-SPIV_Slc6a2_Glut_results.csv
4.1,cluster,4412 SPVI-SPVC Tlx3 Ebf3 Glut_1,50,0.7706766917293234,0.7592592592592593,0.82,1534,13,9,41,1,['ENSMUSG00000021647'],1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4413 SPVI-SPVC Tlx3 Ebf3 Glut_1,50,0.7692307692307692,1.0,0.4,1547,0,30,20,2,"['ENSMUSG00000051251', 'ENSMUSG00000085684']",0.3374234437942505,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4414 SPVI-SPVC Tlx3 Ebf3 Glut_1,15,0.4838709677419354,0.75,0.2,1581,1,12,3,2,"['ENSMUSG00000033082', 'ENSMUSG00000047161']",1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4415 SPVI-SPVC Tlx3 Ebf3 Glut_1,50,0.2307692307692307,0.3,0.12,1533,14,44,6,2,"['ENSMUSG00000022053', 'ENSMUSG00000115424']",0.1495565623044967,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4416 SPVI-SPVC Tlx3 Ebf3 Glut_1,34,0.6927710843373495,0.696969696969697,0.6764705882352942,1553,10,11,23,1,['ENSMUSG00000001661'],1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4417 SPVI-SPVC Tlx3 Ebf3 Glut_2,29,0.3174603174603174,0.3,0.4137931034482758,1540,28,17,12,1,['ENSMUSG00000022652'],0.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4418 SPVI-SPVC Tlx3 Ebf3 Glut_2,30,0.5909090909090909,0.65,0.4333333333333333,1560,7,17,13,1,['ENSMUSG00000021680'],0.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4419 SPVI-SPVC Tlx3 Ebf3 Glut_2,50,0.4487179487179487,1.0,0.14,1547,0,43,7,2,"['ENSMUSG00000019846', 'ENSMUSG00000025215']",0.5936077833175659,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4420 SPVI-SPVC Tlx3 Ebf3 Glut_2,50,0.6122448979591837,1.0,0.24,1547,0,38,12,1,['ENSMUSG00000001988'],0.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4421 SPVI-SPVC Tlx3 Ebf3 Glut_2,50,0.6372549019607843,1.0,0.26,1547,0,37,13,2,"['ENSMUSG00000028487', 'ENSMUSG00000020963']",0.0600948370993137,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4422 SPVI-SPVC Tlx3 Ebf3 Glut_2,36,0.5067567567567567,0.5357142857142857,0.4166666666666667,1548,13,21,15,2,"['ENSMUSG00000067780', 'ENSMUSG00000038765']",0.5165887475013733,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4423 SPVI-SPVC Tlx3 Ebf3 Glut_2,50,0.2702702702702703,0.6666666666666666,0.08,1545,2,46,4,2,"['ENSMUSG00000112323', 'ENSMUSG00000031344']",0.5,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4424 SPVI-SPVC Tlx3 Ebf3 Glut_3,50,0.8613445378151261,0.8723404255319149,0.82,1541,6,9,41,1,['ENSMUSG00000031586'],1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4425 SPVI-SPVC Tlx3 Ebf3 Glut_3,50,0.6722689075630252,0.6808510638297872,0.64,1532,15,18,32,1,['ENSMUSG00000035273'],1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4426 SPVI-SPVC Tlx3 Ebf3 Glut_3,50,0.0,0.0,0.0,1547,0,50,0,3,"['ENSMUSG00000030249', 'ENSMUSG00000040258', 'ENSMUSG00000058624']",0.1069014742970466,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4427 SPVI-SPVC Tlx3 Ebf3 Glut_3,41,0.4705882352941177,0.7272727272727273,0.1951219512195122,1553,3,33,8,2,"['ENSMUSG00000049796', 'ENSMUSG00000064325']",0.2207812815904617,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4428 SPVI-SPVC Tlx3 Ebf3 Glut_3,45,0.967741935483871,0.9767441860465116,0.9333333333333332,1551,1,3,42,2,"['ENSMUSG00000058400', 'ENSMUSG00000045532']",0.3806265592575073,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4429 SPVI-SPVC Tlx3 Ebf3 Glut_3,45,0.6375838926174496,0.7307692307692307,0.4222222222222222,1545,7,26,19,1,['ENSMUSG00000074003'],0.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4430 SPVI-SPVC Tlx3 Ebf3 Glut_3,50,0.4487179487179487,1.0,0.14,1547,0,43,7,2,"['ENSMUSG00000085684', 'ENSMUSG00000025094']",0.0766615569591522,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4431 SPVI-SPVC Tlx3 Ebf3 Glut_4,49,0.536480686695279,0.5434782608695652,0.5102040816326531,1527,21,24,25,1,['ENSMUSG00000029236'],1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4432 SPVI-SPVC Tlx3 Ebf3 Glut_4,50,0.6343283582089552,0.8095238095238095,0.34,1543,4,33,17,3,"['ENSMUSG00000036834', 'ENSMUSG00000028487', 'ENSMUSG00000024512']",0.1143087372183799,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4433 SPVI-SPVC Tlx3 Ebf3 Glut_4,50,0.0862068965517241,0.5,0.02,1546,1,49,1,5,"['ENSMUSG00000074766', 'ENSMUSG00000037143', 'ENSMUSG00000044071', 'ENSMUSG00000078952', 'ENSMUSG00000047507']",0.156026229262352,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4434 SPVI-SPVC Tlx3 Ebf3 Glut_4,50,0.1515151515151515,0.5,0.04,1545,2,48,2,3,"['ENSMUSG00000036834', 'ENSMUSG00000024512', 'ENSMUSG00000091519']",0.1167506575584411,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4435 SPVI-SPVC Tlx3 Ebf3 Glut_4,50,0.702247191011236,0.78125,0.5,1540,7,25,25,2,"['ENSMUSG00000000214', 'ENSMUSG00000024512']",0.613819420337677,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4436 SPVI-SPVC Tlx3 Ebf3 Glut_4,50,0.6153846153846154,0.8,0.32,1543,4,34,16,2,"['ENSMUSG00000035513', 'ENSMUSG00000046480']",0.2783719599246979,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4437 SPVI-SPVC Tlx3 Ebf3 Glut_4,31,0.4184100418410041,0.3846153846153846,0.6451612903225806,1534,32,11,20,2,"['ENSMUSG00000038253', 'ENSMUSG00000047759']",0.5184980034828186,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4438 SPVI-SPVC Tlx3 Ebf3 Glut_5,50,0.676470588235294,0.7666666666666667,0.46,1540,7,27,23,1,['ENSMUSG00000058925'],1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4439 SPVI-SPVC Tlx3 Ebf3 Glut_5,50,0.6578947368421052,0.9375,0.3,1546,1,35,15,2,"['ENSMUSG00000067724', 'ENSMUSG00000024027']",0.5,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4440 SPVI-SPVC Tlx3 Ebf3 Glut_5,13,0.3982300884955752,0.36,0.6923076923076923,1568,16,4,9,2,"['ENSMUSG00000031340', 'ENSMUSG00000054667']",1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4441 SPVI-SPVC Tlx3 Ebf3 Glut_6,50,0.4640718562874251,0.4366197183098591,0.62,1507,40,19,31,1,['ENSMUSG00000028480'],1.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4442 SPVI-SPVC Tlx3 Ebf3 Glut_6,50,0.7017543859649122,1.0,0.32,1547,0,34,16,2,"['ENSMUSG00000056648', 'ENSMUSG00000022032']",0.5538241863250732,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4443 SPVI-SPVC Tlx3 Ebf3 Glut_6,50,0.6363636363636364,0.9333333333333332,0.28,1546,1,36,14,2,"['ENSMUSG00000025723', 'ENSMUSG00000024517']",0.3874452710151672,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4444 SPVI-SPVC Tlx3 Ebf3 Glut_6,42,0.5494505494505493,0.5714285714285714,0.4761904761904761,1540,15,22,20,2,"['ENSMUSG00000058624', 'ENSMUSG00000085139']",0.2514463663101196,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4445 SPVI-SPVC Tlx3 Ebf3 Glut_7,37,0.7264957264957266,0.85,0.4594594594594595,1557,3,20,17,1,['ENSMUSG00000066842'],0.0,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4446 SPVI-SPVC Tlx3 Ebf3 Glut_7,50,0.0,0.0,0.0,1547,0,50,0,4,"['ENSMUSG00000057777', 'ENSMUSG00000049001', 'ENSMUSG00000032087', 'ENSMUSG00000001119']",0.0262444727122783,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4447 SPVI-SPVC Tlx3 Ebf3 Glut_7,50,0.4878048780487805,1.0,0.16,1547,0,42,8,3,"['ENSMUSG00000020218', 'ENSMUSG00000085684', 'ENSMUSG00000031364']",0.1354063749313354,cluster_245_SPVI-SPVC_Tlx3_Ebf3_Glut_results.csv
4.1,cluster,4448 CU-ECU-SPVI Foxb1 Glut_1,45,0.2459016393442623,0.75,0.0666666666666666,1042,1,42,3,2,"['ENSMUSG00000042501', 'ENSMUSG00000034324']",0.0604322925209999,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
4.1,cluster,4449 CU-ECU-SPVI Foxb1 Glut_1,50,0.0,0.0,0.0,1038,0,50,0,4,"['ENSMUSG00000100005', 'ENSMUSG00000059246', 'ENSMUSG00000048251', 'ENSMUSG00000036192']",0.0,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
4.1,cluster,4450 CU-ECU-SPVI Foxb1 Glut_1,50,0.5725190839694656,0.5660377358490566,0.6,1015,23,20,30,2,"['ENSMUSG00000034384', 'ENSMUSG00000056648']",0.1252429783344268,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
4.1,cluster,4451 CU-ECU-SPVI Foxb1 Glut_1,50,0.8157894736842106,0.8857142857142857,0.62,1034,4,19,31,2,"['ENSMUSG00000029917', 'ENSMUSG00000036357']",0.5760477781295776,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
4.1,cluster,4452 CU-ECU-SPVI Foxb1 Glut_1,21,0.6164383561643836,0.6923076923076923,0.4285714285714285,1063,4,12,9,2,"['ENSMUSG00000047330', 'ENSMUSG00000087203']",1.0,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
4.1,cluster,4453 CU-ECU-SPVI Foxb1 Glut_1,50,0.4878048780487805,1.0,0.16,1038,0,42,8,2,"['ENSMUSG00000003617', 'ENSMUSG00000042514']",0.1758043020963668,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
4.1,cluster,4454 CU-ECU-SPVI Foxb1 Glut_1,32,0.4411764705882353,0.4615384615384615,0.375,1042,14,20,12,2,"['ENSMUSG00000045392', 'ENSMUSG00000025213']",0.5620875358581543,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
4.1,cluster,4455 CU-ECU-SPVI Foxb1 Glut_1,33,0.4615384615384615,0.75,0.1818181818181818,1053,2,27,6,2,"['ENSMUSG00000109473', 'ENSMUSG00000032291']",0.5,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
4.1,cluster,4456 CU-ECU-SPVI Foxb1 Glut_1,50,0.4255319148936171,0.7272727272727273,0.16,1035,3,42,8,2,"['ENSMUSG00000070867', 'ENSMUSG00000024517']",0.5583080649375916,cluster_246_CU-ECU-SPVI_Foxb1_Glut_results.csv
