ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Comment	Aliases	Rank	Atlas_url	cell_fullname
ID	LABEL	A skos:prefLabel	TI %	TYPE	I 'subcluster of' SPLIT=|	A oboInOwl:hasExactSynonym SPLIT=|	A 'cluster id'	TI capable_of some %	A n2o:cell_set_preferred_alias	A n2o:original_label	A n2o:cell_set_label	A n2o:cell_set_aligned_alias	A n2o:cell_set_additional_aliases SPLIT=|	A n2o:cell_set_alias_assignee SPLIT=|	A n2o:cell_set_alias_citation SPLIT=|	A n2o:node_metadata	TI 'exemplar data of' some %	A rdfs:comment	A oboInOwl:hasRelatedSynonym SPLIT=|	A 'cell_type_rank' SPLIT=|	AT 'ABC atlas reference'^^xsd:anyURI	
BICAN_INDV:CS20230722_CLUS_1902		1902 PVpo-VMPO-MPN Hmx2 Gaba_2 CS20230722_CLUS_1902	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0483		CS20230722_CLUS_1902										http://purl.obolibrary.org/obo/PCL_0114282				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwMiBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8yAAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwMiBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8yAAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1903		1903 PVpo-VMPO-MPN Hmx2 Gaba_2 CS20230722_CLUS_1903	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0483		CS20230722_CLUS_1903										http://purl.obolibrary.org/obo/PCL_0114283				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwMyBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8yAAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwMyBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8yAAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1904		1904 PVpo-VMPO-MPN Hmx2 Gaba_3 CS20230722_CLUS_1904	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0484		CS20230722_CLUS_1904										http://purl.obolibrary.org/obo/PCL_0114284				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwNCBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwNCBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1905		1905 PVpo-VMPO-MPN Hmx2 Gaba_3 CS20230722_CLUS_1905	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0484		CS20230722_CLUS_1905										http://purl.obolibrary.org/obo/PCL_0114285				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwNSBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwNSBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1906		1906 PVpo-VMPO-MPN Hmx2 Gaba_3 CS20230722_CLUS_1906	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0484		CS20230722_CLUS_1906										http://purl.obolibrary.org/obo/PCL_0114286				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwNiBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwNiBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1907		1907 PVpo-VMPO-MPN Hmx2 Gaba_3 CS20230722_CLUS_1907	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0484		CS20230722_CLUS_1907										http://purl.obolibrary.org/obo/PCL_0114287				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwNyBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwNyBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1908		1908 PVpo-VMPO-MPN Hmx2 Gaba_3 CS20230722_CLUS_1908	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0484		CS20230722_CLUS_1908										http://purl.obolibrary.org/obo/PCL_0114288				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwOCBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwOCBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1909		1909 PVpo-VMPO-MPN Hmx2 Gaba_3 CS20230722_CLUS_1909	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0484		CS20230722_CLUS_1909										http://purl.obolibrary.org/obo/PCL_0114289				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwOSBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkwOSBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV8zAAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1910		1910 PVpo-VMPO-MPN Hmx2 Gaba_4 CS20230722_CLUS_1910	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0485		CS20230722_CLUS_1910										http://purl.obolibrary.org/obo/PCL_0114290				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkxMCBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV80AAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkxMCBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV80AAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1911		1911 PVpo-VMPO-MPN Hmx2 Gaba_4 CS20230722_CLUS_1911	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0485		CS20230722_CLUS_1911										http://purl.obolibrary.org/obo/PCL_0114291				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkxMSBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV80AAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkxMSBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV80AAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1912		1912 PVpo-VMPO-MPN Hmx2 Gaba_5 CS20230722_CLUS_1912	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0486		CS20230722_CLUS_1912										http://purl.obolibrary.org/obo/PCL_0114292				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkxMiBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV81AAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkxMiBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV81AAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
BICAN_INDV:CS20230722_CLUS_1913		1913 PVpo-VMPO-MPN Hmx2 Gaba_5 CS20230722_CLUS_1913	PCL:0010001	owl:NamedIndividual	BICAN_INDV:CS20230722_SUPT_0486		CS20230722_CLUS_1913										http://purl.obolibrary.org/obo/PCL_0114293				https://knowledge.brain-map.org/abcatlas#AQIBQVA4Sk5ONUxZQUJHVk1HS1kxQgACUTFOQ1dXUEc2RlowRE5JWEpCUQADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkxMyBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV81AAAEAQECgazGjoGWFSADhGpN%2FYRYGE0ABQEBQzIzMDA5OUQwOFJpawAABgEBAkNCR0MwVTMwVlY5SlBSNjBUSlUAA34AAAAEAAAIRzRJNEdGSlhKQjlBVFozUFRYMQAJTFZEQkpBVzhCSTVZU1MxUVVCRwAKAAsBbm9uZQACbm9uZQADAQQBAAIjMDAwMDAwAAPIAQAFAQECIzAwMDAwMAADyAEAAAABWkkzUlIwRlhMM0hZWEdWRTJTNQACRllZNE9NMkxVNUowWU9GMDdEUgADBAFGUzAwRFhWMFQ5UjFYOUZKNFFFAAIAAAFRWTVTOEtNTzVITEpVRjBQMDBLAAIAAAExNUJLNDdEQ0lPRjFTTExVVzlQAAIAAAFDQkdDMFUzMFZWOUpQUjYwVEpVAAIBMTkxMyBQVnBvLVZNUE8tTVBOIEhteDIgR2FiYV81AAAEAQAChFC%2FH4OCCX8DhKAah4TEPdkEMk5RVElFN1RBTVA4UFFBSE80UAAFga%2BmSoHprA6BoIFHgJLV6AYABwAABQAGAQECQ0JHQzBVMzBWVjlKUFI2MFRKVQADfgAAAAQAAAg0U1RDU1pCWEhZT0kwSlVVQTNNAAlMVkRCSkFXOEJJNVlTUzFRVUJHAAoACwFUTE9LV0NMOTVSVTAzRDlQRVRHAAJURlFGTE5FUDNWMjIyWTg4QzY0AAMBBAEAAiMwMDAwMDAAA8gBAAUBAQIjMDAwMDAwAAPIAQAAAAIDAA%3D%3D	
