supertype_id	supertype_label	supertype_id_label	subclass_id	subclass_label	subclass_id_label	class_id	class_label	class_id_label	division_id	division_label	division_id_label	neighborhood	nt_type_label	cell_set_accession.supertype
91	L5 ET CTX Glut_3	0091 L5 ET CTX Glut_3	22	L5 ET CTX Glut	022 L5 ET CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:34,IT-ET:34	Glut	CS202212150_5280
92	L5 ET CTX Glut_4	0092 L5 ET CTX Glut_4	22	L5 ET CTX Glut	022 L5 ET CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:34,IT-ET:34	Glut	CS202212150_5281
93	L5 ET CTX Glut_5	0093 L5 ET CTX Glut_5	22	L5 ET CTX Glut	022 L5 ET CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:34,IT-ET:34	Glut	CS202212150_5282
94	L5 ET CTX Glut_6	0094 L5 ET CTX Glut_6	22	L5 ET CTX Glut	022 L5 ET CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:34,IT-ET:34	Glut	CS202212150_5283
95	SUB-ProS Glut_1	0095 SUB-ProS Glut_1	23	SUB-ProS Glut	023 SUB-ProS Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:15,IT-ET:15	Glut	CS202212150_5284
96	SUB-ProS Glut_2	0096 SUB-ProS Glut_2	23	SUB-ProS Glut	023 SUB-ProS Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:15,IT-ET:15	Glut	CS202212150_5285
97	SUB-ProS Glut_3	0097 SUB-ProS Glut_3	23	SUB-ProS Glut	023 SUB-ProS Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:15,IT-ET:15	Glut	CS202212150_5286
98	L5 PPP Glut	0098 L5 PPP Glut	24	L5 PPP Glut	024 L5 PPP Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:1,IT-ET:1	Glut	CS202212150_399
99	L6b EPd Glut_1	0099 L6b EPd Glut_1	25	L6b EPd Glut	025 L6b EPd Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:7,NP-CT-L6b:7	Glut	CS202212150_5287
100	L6b EPd Glut_2	0100 L6b EPd Glut_2	25	L6b EPd Glut	025 L6b EPd Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:7,NP-CT-L6b:7	Glut	CS202212150_5288
101	L6b EPd Glut_3	0101 L6b EPd Glut_3	25	L6b EPd Glut	025 L6b EPd Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:7,NP-CT-L6b:7	Glut	CS202212150_5289
102	L6b/CT ENT Glut_1	0102 L6b/CT ENT Glut_1	26	L6b/CT ENT Glut	026 L6b/CT ENT Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:14,NP-CT-L6b:14	Glut	CS202212150_5290
103	L6b/CT ENT Glut_2	0103 L6b/CT ENT Glut_2	26	L6b/CT ENT Glut	026 L6b/CT ENT Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:14,NP-CT-L6b:14	Glut	CS202212150_5291
104	L6b/CT ENT Glut_3	0104 L6b/CT ENT Glut_3	26	L6b/CT ENT Glut	026 L6b/CT ENT Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:14,NP-CT-L6b:14	Glut	CS202212150_5292
105	L6b/CT ENT Glut_4	0105 L6b/CT ENT Glut_4	26	L6b/CT ENT Glut	026 L6b/CT ENT Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:14,NP-CT-L6b:14	Glut	CS202212150_5293
106	L6b CTX Glut_1	0106 L6b CTX Glut_1	27	L6b CTX Glut	027 L6b CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:12,NP-CT-L6b:12	Glut	CS202212150_5294
107	L6b CTX Glut_2	0107 L6b CTX Glut_2	27	L6b CTX Glut	027 L6b CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:12,NP-CT-L6b:12	Glut	CS202212150_5295
108	L6b CTX Glut_3	0108 L6b CTX Glut_3	27	L6b CTX Glut	027 L6b CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:12,NP-CT-L6b:12	Glut	CS202212150_5296
109	L6b CTX Glut_4	0109 L6b CTX Glut_4	27	L6b CTX Glut	027 L6b CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:12,NP-CT-L6b:12	Glut	CS202212150_432
110	L6 CT CTX Glut_1	0110 L6 CT CTX Glut_1	28	L6 CT CTX Glut	028 L6 CT CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:22,NP-CT-L6b:22	Glut	CS202212150_5297
111	L6 CT CTX Glut_2	0111 L6 CT CTX Glut_2	28	L6 CT CTX Glut	028 L6 CT CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:22,NP-CT-L6b:22	Glut	CS202212150_5298
112	L6 CT CTX Glut_3	0112 L6 CT CTX Glut_3	28	L6 CT CTX Glut	028 L6 CT CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:22,NP-CT-L6b:22	Glut	CS202212150_5299
113	L6 CT CTX Glut_4	0113 L6 CT CTX Glut_4	28	L6 CT CTX Glut	028 L6 CT CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:22,NP-CT-L6b:22	Glut	CS202212150_447
114	L6 CT CTX Glut_5	0114 L6 CT CTX Glut_5	28	L6 CT CTX Glut	028 L6 CT CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:22,NP-CT-L6b:22	Glut	CS202212150_5300
115	L6 CT CTX Glut_6	0115 L6 CT CTX Glut_6	28	L6 CT CTX Glut	028 L6 CT CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:22,NP-CT-L6b:22	Glut	CS202212150_454
116	CT SUB Glut_1	0116 CT SUB Glut_1	29	CT SUB Glut	029 CT SUB Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:3,NP-CT-L6b:3	Glut	CS202212150_455
117	CT SUB Glut_2	0117 CT SUB Glut_2	29	CT SUB Glut	029 CT SUB Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:3,NP-CT-L6b:3	Glut	CS202212150_5301
118	L5 NP CTX Glut_1	0118 L5 NP CTX Glut_1	30	L5 NP CTX Glut	030 L5 NP CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:16,NP-CT-L6b:16	Glut	CS202212150_5302
119	L5 NP CTX Glut_2	0119 L5 NP CTX Glut_2	30	L5 NP CTX Glut	030 L5 NP CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:16,NP-CT-L6b:16	Glut	CS202212150_5303
120	L5 NP CTX Glut_3	0120 L5 NP CTX Glut_3	30	L5 NP CTX Glut	030 L5 NP CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:16,NP-CT-L6b:16	Glut	CS202212150_5304
121	L5 NP CTX Glut_4	0121 L5 NP CTX Glut_4	30	L5 NP CTX Glut	030 L5 NP CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:16,NP-CT-L6b:16	Glut	CS202212150_5305
122	L5 NP CTX Glut_5	0122 L5 NP CTX Glut_5	30	L5 NP CTX Glut	030 L5 NP CTX Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:16,NP-CT-L6b:16	Glut	CS202212150_5306
123	NP SUB Glut_1	0123 NP SUB Glut_1	31	NP SUB Glut	031 NP SUB Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:6,NP-CT-L6b:6	Glut	CS202212150_5307
124	NP SUB Glut_2	0124 NP SUB Glut_2	31	NP SUB Glut	031 NP SUB Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:6,NP-CT-L6b:6	Glut	CS202212150_5308
125	NP PPP Glut	0125 NP PPP Glut	32	NP PPP Glut	032 NP PPP Glut	2	NP-CT-L6b Glut	02 NP-CT-L6b Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:3,NP-CT-L6b:3	Glut	CS202212150_5309
126	CA2-FC-IG Glut_1	0126 CA2-FC-IG Glut_1	33	CA2-FC-IG Glut	033 CA2-FC-IG Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:2,IT-ET:2	Glut	CS202212150_310
127	CA2-FC-IG Glut_2	0127 CA2-FC-IG Glut_2	33	CA2-FC-IG Glut	033 CA2-FC-IG Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:2,IT-ET:2	Glut	CS202212150_5310
128	DG Glut_1	0128 DG Glut_1	34	DG Glut	034 DG Glut	3	MOB-DG-IMN	03 MOB-DG-IMN	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:9,NN-IMN-GC:9	Glut	CS202212150_5311
129	DG Glut_2	0129 DG Glut_2	34	DG Glut	034 DG Glut	3	MOB-DG-IMN	03 MOB-DG-IMN	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:9,NN-IMN-GC:9	Glut	CS202212150_5312
130	DG Glut_3	0130 DG Glut_3	34	DG Glut	034 DG Glut	3	MOB-DG-IMN	03 MOB-DG-IMN	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:9,NN-IMN-GC:9	Glut	CS202212150_5313
131	DG Glut_4	0131 DG Glut_4	34	DG Glut	034 DG Glut	3	MOB-DG-IMN	03 MOB-DG-IMN	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:9,NN-IMN-GC:9	Glut	CS202212150_493
132	NLOT Rho Glut	0132 NLOT Rho Glut	35	NLOT Rho Glut	035 NLOT Rho Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:1,IT-ET:1	Glut	CS202212150_494
133	Vip Gaba_1	0133 Vip Gaba_1	36	Vip Gaba	036 Vip Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:43,CGE-MGE:43	GABA	CS202212150_5314
134	Vip Gaba_2	0134 Vip Gaba_2	36	Vip Gaba	036 Vip Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:43,CGE-MGE:43	GABA	CS202212150_5315
135	Vip Gaba_3	0135 Vip Gaba_3	36	Vip Gaba	036 Vip Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:43,CGE-MGE:43	GABA	CS202212150_5316
136	Vip Gaba_4	0136 Vip Gaba_4	36	Vip Gaba	036 Vip Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:43,CGE-MGE:43	GABA	CS202212150_5317
137	Vip Gaba_5	0137 Vip Gaba_5	36	Vip Gaba	036 Vip Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:43,CGE-MGE:43	GABA	CS202212150_5318
138	Vip Gaba_6	0138 Vip Gaba_6	36	Vip Gaba	036 Vip Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:43,CGE-MGE:43	GABA	CS202212150_5319
139	Vip Gaba_7	0139 Vip Gaba_7	36	Vip Gaba	036 Vip Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:43,CGE-MGE:43	GABA	CS202212150_5320
140	Sncg Gaba_1	0140 Sncg Gaba_1	37	Sncg Gaba	037 Sncg Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:28,CGE-MGE:28	GABA	CS202212150_5321
141	Sncg Gaba_2	0141 Sncg Gaba_2	37	Sncg Gaba	037 Sncg Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:28,CGE-MGE:28	GABA	CS202212150_5322
142	Sncg Gaba_3	0142 Sncg Gaba_3	37	Sncg Gaba	037 Sncg Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:28,CGE-MGE:28	GABA	CS202212150_5323
143	Sncg Gaba_4	0143 Sncg Gaba_4	37	Sncg Gaba	037 Sncg Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:28,CGE-MGE:28	Glut-GABA	CS202212150_5324
144	Sncg Gaba_5	0144 Sncg Gaba_5	37	Sncg Gaba	037 Sncg Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:28,CGE-MGE:28	GABA	CS202212150_5325
145	RHP-COA Ndnf Gaba_1	0145 RHP-COA Ndnf Gaba_1	38	RHP-COA Ndnf Gaba	038 RHP-COA Ndnf Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:12,CGE-MGE:12	GABA	CS202212150_5326
146	RHP-COA Ndnf Gaba_2	0146 RHP-COA Ndnf Gaba_2	38	RHP-COA Ndnf Gaba	038 RHP-COA Ndnf Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:12,CGE-MGE:12	GABA	CS202212150_5327
147	RHP-COA Ndnf Gaba_3	0147 RHP-COA Ndnf Gaba_3	38	RHP-COA Ndnf Gaba	038 RHP-COA Ndnf Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:12,CGE-MGE:12	GABA	CS202212150_5328
148	Lamp5 Gaba_1	0148 Lamp5 Gaba_1	39	Lamp5 Gaba	039 Lamp5 Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:18,CGE-MGE:18	GABA	CS202212150_5329
149	Lamp5 Gaba_2	0149 Lamp5 Gaba_2	39	Lamp5 Gaba	039 Lamp5 Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:18,CGE-MGE:18	GABA	CS202212150_5330
150	Lamp5 Gaba_3	0150 Lamp5 Gaba_3	39	Lamp5 Gaba	039 Lamp5 Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:18,CGE-MGE:18	GABA	CS202212150_5331
151	Lamp5 Gaba_4	0151 Lamp5 Gaba_4	39	Lamp5 Gaba	039 Lamp5 Gaba	4	CGE GABA	04 CGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:18,CGE-MGE:18	GABA	CS202212150_5332
152	Lamp5 Lhx6 Gaba	0152 Lamp5 Lhx6 Gaba	40	Lamp5 Lhx6 Gaba	040 Lamp5 Lhx6 Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:8,CGE-MGE:8	GABA	CS202212150_5333
153	Pvalb chandelier Gaba	0153 Pvalb chandelier Gaba	41	Pvalb chandelier Gaba	041 Pvalb chandelier Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:2,CGE-MGE:2	GABA	CS202212150_5334
154	Pvalb Gaba_1	0154 Pvalb Gaba_1	42	Pvalb Gaba	042 Pvalb Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:23,CGE-MGE:23	GABA	CS202212150_5335
155	Pvalb Gaba_2	0155 Pvalb Gaba_2	42	Pvalb Gaba	042 Pvalb Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:23,CGE-MGE:23	GABA	CS202212150_5336
156	Pvalb Gaba_3	0156 Pvalb Gaba_3	42	Pvalb Gaba	042 Pvalb Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:23,CGE-MGE:23	GABA	CS202212150_5337
157	Pvalb Gaba_4	0157 Pvalb Gaba_4	42	Pvalb Gaba	042 Pvalb Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:23,CGE-MGE:23	GABA	CS202212150_5338
158	Pvalb Gaba_5	0158 Pvalb Gaba_5	42	Pvalb Gaba	042 Pvalb Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:23,CGE-MGE:23	GABA	CS202212150_628
159	Sst Gaba_1	0159 Sst Gaba_1	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5339
160	Sst Gaba_2	0160 Sst Gaba_2	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5340
161	Sst Gaba_3	0161 Sst Gaba_3	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5341
162	Sst Gaba_4	0162 Sst Gaba_4	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5342
163	Sst Gaba_5	0163 Sst Gaba_5	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5343
164	Sst Gaba_6	0164 Sst Gaba_6	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5344
165	Sst Gaba_7	0165 Sst Gaba_7	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5345
166	Sst Gaba_8	0166 Sst Gaba_8	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5346
167	Sst Gaba_9	0167 Sst Gaba_9	43	Sst Gaba	043 Sst Gaba	5	MGE GABA	05 MGE GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:73,CGE-MGE:73	GABA	CS202212150_5347
168	STR Prox1 Lhx6 Gaba_1	0168 STR Prox1 Lhx6 Gaba_1	44	STR Prox1 Lhx6 Gaba	044 STR Prox1 Lhx6 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:12,Other-Sub-Gaba:12	GABA	CS202212150_5348
169	STR Prox1 Lhx6 Gaba_2	0169 STR Prox1 Lhx6 Gaba_2	44	STR Prox1 Lhx6 Gaba	044 STR Prox1 Lhx6 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:12,Other-Sub-Gaba:12	GABA	CS202212150_5349
170	STR Prox1 Lhx6 Gaba_3	0170 STR Prox1 Lhx6 Gaba_3	44	STR Prox1 Lhx6 Gaba	044 STR Prox1 Lhx6 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:12,Other-Sub-Gaba:12	GABA	CS202212150_5350
171	STR Prox1 Lhx6 Gaba_4	0171 STR Prox1 Lhx6 Gaba_4	44	STR Prox1 Lhx6 Gaba	044 STR Prox1 Lhx6 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:12,Other-Sub-Gaba:12	GABA	CS202212150_5351
172	STRv Lhx8 Gaba_1	0172 STRv Lhx8 Gaba_1	45	STRv Lhx8 Gaba	045 STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:5,Other-Sub-Gaba:5	GABA	CS202212150_5352
173	STRv Lhx8 Gaba_2	0173 STRv Lhx8 Gaba_2	45	STRv Lhx8 Gaba	045 STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:5,Other-Sub-Gaba:5	GABA	CS202212150_5353
174	Sst Chodl Gaba_1	0174 Sst Chodl Gaba_1	46	Sst Chodl Gaba	046 Sst Chodl Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:15,Other-Sub-Gaba:15	GABA	CS202212150_5354
175	Sst Chodl Gaba_2	0175 Sst Chodl Gaba_2	46	Sst Chodl Gaba	046 Sst Chodl Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:15,Other-Sub-Gaba:15	GABA	CS202212150_5355
176	Sst Chodl Gaba_3	0176 Sst Chodl Gaba_3	46	Sst Chodl Gaba	046 Sst Chodl Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:15,Other-Sub-Gaba:15	GABA	CS202212150_5356
177	Sst Chodl Gaba_4	0177 Sst Chodl Gaba_4	46	Sst Chodl Gaba	046 Sst Chodl Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:15,Other-Sub-Gaba:15	GABA	CS202212150_5357
178	Sst Chodl Gaba_5	0178 Sst Chodl Gaba_5	46	Sst Chodl Gaba	046 Sst Chodl Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:15,Other-Sub-Gaba:15	GABA	CS202212150_5358
179	NDB-SI-MA-STRv Lhx8 Gaba_1	0179 NDB-SI-MA-STRv Lhx8 Gaba_1	47	NDB-SI-MA-STRv Lhx8 Gaba	047 NDB-SI-MA-STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:56,Other-Sub-Gaba:56	GABA	CS202212150_5359
180	NDB-SI-MA-STRv Lhx8 Gaba_2	0180 NDB-SI-MA-STRv Lhx8 Gaba_2	47	NDB-SI-MA-STRv Lhx8 Gaba	047 NDB-SI-MA-STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:56,Other-Sub-Gaba:56	GABA	CS202212150_5360
181	NDB-SI-MA-STRv Lhx8 Gaba_3	0181 NDB-SI-MA-STRv Lhx8 Gaba_3	47	NDB-SI-MA-STRv Lhx8 Gaba	047 NDB-SI-MA-STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:56,Other-Sub-Gaba:56	GABA	CS202212150_5361
182	NDB-SI-MA-STRv Lhx8 Gaba_4	0182 NDB-SI-MA-STRv Lhx8 Gaba_4	47	NDB-SI-MA-STRv Lhx8 Gaba	047 NDB-SI-MA-STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:56,Other-Sub-Gaba:56	GABA	CS202212150_5362
183	NDB-SI-MA-STRv Lhx8 Gaba_5	0183 NDB-SI-MA-STRv Lhx8 Gaba_5	47	NDB-SI-MA-STRv Lhx8 Gaba	047 NDB-SI-MA-STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:56,Other-Sub-Gaba:56	GABA	CS202212150_5363
184	NDB-SI-MA-STRv Lhx8 Gaba_6	0184 NDB-SI-MA-STRv Lhx8 Gaba_6	47	NDB-SI-MA-STRv Lhx8 Gaba	047 NDB-SI-MA-STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:56,Other-Sub-Gaba:56	GABA	CS202212150_5364
185	NDB-SI-MA-STRv Lhx8 Gaba_7	0185 NDB-SI-MA-STRv Lhx8 Gaba_7	47	NDB-SI-MA-STRv Lhx8 Gaba	047 NDB-SI-MA-STRv Lhx8 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:56,Other-Sub-Gaba:56	GABA	CS202212150_5365
186	GPe Sox6 Cyp26b1 Gaba_1	0186 GPe Sox6 Cyp26b1 Gaba_1	48	GPe Sox6 Cyp26b1 Gaba	048 GPe Sox6 Cyp26b1 Gaba	6	CNU GABA	06 CNU GABA	2	Subpallium GABAergic	2 Subpallium GABAergic	Subpallium-GABA:5,Other-Sub-Gaba:5	GABA	CS202212150_790
