defined_class	cell_set_accession	Taxonomy_label	Exclude_from_ontology	defined_class_name	defined_class_definition	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0116904	CS20230722_CLUS_4524	4524 CBN Neurod2 Pvalb Glut_1														
http://purl.obolibrary.org/obo/PCL_0116905	CS20230722_CLUS_4525	4525 NTS Dbh Glut_1														
http://purl.obolibrary.org/obo/PCL_0116906	CS20230722_CLUS_4526	4526 NTS Dbh Glut_1														
http://purl.obolibrary.org/obo/PCL_0116907	CS20230722_CLUS_4527	4527 NTS Dbh Glut_1														
http://purl.obolibrary.org/obo/PCL_0116908	CS20230722_CLUS_4528	4528 NTS Dbh Glut_1														
http://purl.obolibrary.org/obo/PCL_0116909	CS20230722_CLUS_4529	4529 NTS Dbh Glut_1														
http://purl.obolibrary.org/obo/PCL_0116910	CS20230722_CLUS_4530	4530 NTS Dbh Glut_1														
http://purl.obolibrary.org/obo/PCL_0116911	CS20230722_CLUS_4531	4531 NTS Dbh Glut_1														
http://purl.obolibrary.org/obo/PCL_0116912	CS20230722_CLUS_4532	4532 NTS Dbh Glut_1														
http://purl.obolibrary.org/obo/PCL_0116913	CS20230722_CLUS_4533	4533 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116914	CS20230722_CLUS_4534	4534 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116915	CS20230722_CLUS_4535	4535 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116916	CS20230722_CLUS_4536	4536 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116917	CS20230722_CLUS_4537	4537 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116918	CS20230722_CLUS_4538	4538 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116919	CS20230722_CLUS_4539	4539 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116920	CS20230722_CLUS_4540	4540 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116921	CS20230722_CLUS_4541	4541 NTS Dbh Glut_2														
http://purl.obolibrary.org/obo/PCL_0116922	CS20230722_CLUS_4542	4542 NTS Dbh Glut_3														
http://purl.obolibrary.org/obo/PCL_0116923	CS20230722_CLUS_4543	4543 NTS Dbh Glut_3														
http://purl.obolibrary.org/obo/PCL_0116924	CS20230722_CLUS_4544	4544 NTS Dbh Glut_3														
http://purl.obolibrary.org/obo/PCL_0116925	CS20230722_CLUS_4545	4545 NTS Dbh Glut_3														
http://purl.obolibrary.org/obo/PCL_0116926	CS20230722_CLUS_4546	4546 NTS Dbh Glut_3														
http://purl.obolibrary.org/obo/PCL_0116927	CS20230722_CLUS_4547	4547 NTS Dbh Glut_4														
http://purl.obolibrary.org/obo/PCL_0116928	CS20230722_CLUS_4548	4548 NTS Dbh Glut_4														
http://purl.obolibrary.org/obo/PCL_0116931	CS20230722_CLUS_4551	4551 DMX VII Tbx20 Chol_1														
http://purl.obolibrary.org/obo/PCL_0116932	CS20230722_CLUS_4552	4552 DMX VII Tbx20 Chol_1														
http://purl.obolibrary.org/obo/PCL_0116933	CS20230722_CLUS_4553	4553 DMX VII Tbx20 Chol_1														
http://purl.obolibrary.org/obo/PCL_0116934	CS20230722_CLUS_4554	4554 DMX VII Tbx20 Chol_1														
http://purl.obolibrary.org/obo/PCL_0116935	CS20230722_CLUS_4555	4555 DMX VII Tbx20 Chol_1														
http://purl.obolibrary.org/obo/PCL_0116938	CS20230722_CLUS_4558	4558 VCO Mafa Meis2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116939	CS20230722_CLUS_4559	4559 VCO Mafa Meis2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116940	CS20230722_CLUS_4560	4560 VCO Mafa Meis2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116942	CS20230722_CLUS_4562	4562 VCO Mafa Meis2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0116943	CS20230722_CLUS_4563	4563 VCO Mafa Meis2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0116944	CS20230722_CLUS_4564	4564 VCO Mafa Meis2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0116945	CS20230722_CLUS_4565	4565 VCO Mafa Meis2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0116947	CS20230722_CLUS_4567	4567 SPVO Mafa Meis2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116948	CS20230722_CLUS_4568	4568 SPVO Mafa Meis2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116949	CS20230722_CLUS_4569	4569 SPVC Mafa Glut_1														
http://purl.obolibrary.org/obo/PCL_0116950	CS20230722_CLUS_4570	4570 SPVC Mafa Glut_1														
http://purl.obolibrary.org/obo/PCL_0116951	CS20230722_CLUS_4571	4571 SPVC Mafa Glut_1														
http://purl.obolibrary.org/obo/PCL_0116952	CS20230722_CLUS_4572	4572 SPVC Mafa Glut_1														
http://purl.obolibrary.org/obo/PCL_0116953	CS20230722_CLUS_4573	4573 SPVC Mafa Glut_1														
http://purl.obolibrary.org/obo/PCL_0116954	CS20230722_CLUS_4574	4574 SPVC Mafa Glut_2														
http://purl.obolibrary.org/obo/PCL_0116955	CS20230722_CLUS_4575	4575 SPVC Mafa Glut_2														
http://purl.obolibrary.org/obo/PCL_0116956	CS20230722_CLUS_4576	4576 SPVC Mafa Glut_2														
http://purl.obolibrary.org/obo/PCL_0116957	CS20230722_CLUS_4577	4577 SPVC Mafa Glut_2														
http://purl.obolibrary.org/obo/PCL_0116958	CS20230722_CLUS_4578	4578 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116959	CS20230722_CLUS_4579	4579 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116960	CS20230722_CLUS_4580	4580 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116961	CS20230722_CLUS_4581	4581 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116962	CS20230722_CLUS_4582	4582 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116963	CS20230722_CLUS_4583	4583 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116964	CS20230722_CLUS_4584	4584 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116965	CS20230722_CLUS_4585	4585 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116966	CS20230722_CLUS_4586	4586 SPVC Ccdc172 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116967	CS20230722_CLUS_4587	4587 SPVC Nmu Glut_1														
http://purl.obolibrary.org/obo/PCL_0116968	CS20230722_CLUS_4588	4588 SPVC Nmu Glut_1														
http://purl.obolibrary.org/obo/PCL_0116969	CS20230722_CLUS_4589	4589 SPVC Nmu Glut_1														
http://purl.obolibrary.org/obo/PCL_0116970	CS20230722_CLUS_4590	4590 SPVC Nmu Glut_1														
http://purl.obolibrary.org/obo/PCL_0116971	CS20230722_CLUS_4591	4591 SPVC Nmu Glut_1														
http://purl.obolibrary.org/obo/PCL_0116972	CS20230722_CLUS_4592	4592 SPVC Nmu Glut_2														
http://purl.obolibrary.org/obo/PCL_0116973	CS20230722_CLUS_4593	4593 SPVC Nmu Glut_2														
http://purl.obolibrary.org/obo/PCL_0116974	CS20230722_CLUS_4594	4594 MDRNd Bves Glut_1														
http://purl.obolibrary.org/obo/PCL_0116975	CS20230722_CLUS_4595	4595 MDRNd Bves Glut_1														
http://purl.obolibrary.org/obo/PCL_0116976	CS20230722_CLUS_4596	4596 MDRNd Bves Glut_1														
http://purl.obolibrary.org/obo/PCL_0116977	CS20230722_CLUS_4597	4597 MDRNv Crp Glut_1														
http://purl.obolibrary.org/obo/PCL_0116978	CS20230722_CLUS_4598	4598 MDRNv Crp Glut_1														
http://purl.obolibrary.org/obo/PCL_0116979	CS20230722_CLUS_4599	4599 MDRNv Crp Glut_1														
http://purl.obolibrary.org/obo/PCL_0116980	CS20230722_CLUS_4600	4600 MDRNv Crp Glut_1														
http://purl.obolibrary.org/obo/PCL_0116987	CS20230722_CLUS_4607	4607 CS-RPO Meis2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0116988	CS20230722_CLUS_4608	4608 CS-RPO Meis2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0116989	CS20230722_CLUS_4609	4609 CS-RPO Meis2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0116990	CS20230722_CLUS_4610	4610 CS-RPO Meis2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0116991	CS20230722_CLUS_4611	4611 CS-RPO Meis2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0116992	CS20230722_CLUS_4612	4612 CS-RPO Meis2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0116993	CS20230722_CLUS_4613	4613 CS-RPO Meis2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0116994	CS20230722_CLUS_4614	4614 CS-RPO Meis2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0116995	CS20230722_CLUS_4615	4615 CS-RPO Meis2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0116996	CS20230722_CLUS_4616	4616 CS-RPO Meis2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0116997	CS20230722_CLUS_4617	4617 CS-RPO Meis2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0116998	CS20230722_CLUS_4618	4618 CS-RPO Meis2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0116999	CS20230722_CLUS_4619	4619 CS-RPO Meis2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117000	CS20230722_CLUS_4620	4620 CS-RPO Meis2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117001	CS20230722_CLUS_4621	4621 CS-RPO Meis2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117002	CS20230722_CLUS_4622	4622 CS-RPO Meis2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117003	CS20230722_CLUS_4623	4623 CS-RPO Meis2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117004	CS20230722_CLUS_4624	4624 CS-RPO Meis2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117005	CS20230722_CLUS_4625	4625 CS-RPO Meis2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117006	CS20230722_CLUS_4626	4626 CS-RPO Meis2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117007	CS20230722_CLUS_4627	4627 CS-RPO Meis2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117008	CS20230722_CLUS_4628	4628 CS-RPO Meis2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117009	CS20230722_CLUS_4629	4629 CS-RPO Meis2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117010	CS20230722_CLUS_4630	4630 CS-RPO Meis2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117011	CS20230722_CLUS_4631	4631 CS-RPO Meis2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117012	CS20230722_CLUS_4632	4632 CS-RPO Meis2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117013	CS20230722_CLUS_4633	4633 PRNc Otp Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117014	CS20230722_CLUS_4634	4634 PRNc Otp Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117015	CS20230722_CLUS_4635	4635 PRNc Otp Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117016	CS20230722_CLUS_4636	4636 PRNc Otp Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117017	CS20230722_CLUS_4637	4637 PRNc Otp Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117018	CS20230722_CLUS_4638	4638 PRNc Otp Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117019	CS20230722_CLUS_4639	4639 PRNc Otp Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117020	CS20230722_CLUS_4640	4640 PRNc Otp Gly-Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117021	CS20230722_CLUS_4641	4641 PRNc Otp Gly-Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117022	CS20230722_CLUS_4642	4642 PRNc Otp Gly-Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117023	CS20230722_CLUS_4643	4643 PRNc Otp Gly-Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117024	CS20230722_CLUS_4644	4644 PRNc Otp Gly-Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117025	CS20230722_CLUS_4645	4645 PRNc Otp Gly-Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117026	CS20230722_CLUS_4646	4646 PRNc Otp Gly-Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117027	CS20230722_CLUS_4647	4647 PRNc Otp Gly-Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117028	CS20230722_CLUS_4648	4648 PRNc Otp Gly-Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117029	CS20230722_CLUS_4649	4649 PRNc Otp Gly-Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117030	CS20230722_CLUS_4650	4650 PRNc Otp Gly-Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117031	CS20230722_CLUS_4651	4651 PRNc Otp Gly-Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117032	CS20230722_CLUS_4652	4652 PRNc Otp Gly-Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117033	CS20230722_CLUS_4653	4653 PRNc Otp Gly-Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117034	CS20230722_CLUS_4654	4654 PRNc Otp Gly-Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117035	CS20230722_CLUS_4655	4655 PRNc Otp Gly-Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117036	CS20230722_CLUS_4656	4656 PRNc Otp Gly-Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117037	CS20230722_CLUS_4657	4657 PRNc Otp Gly-Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117038	CS20230722_CLUS_4658	4658 PRNc Otp Gly-Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117039	CS20230722_CLUS_4659	4659 PRNc Otp Gly-Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117040	CS20230722_CLUS_4660	4660 PRNc Otp Gly-Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117041	CS20230722_CLUS_4661	4661 PRNc Otp Gly-Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117042	CS20230722_CLUS_4662	4662 PRNc Otp Gly-Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117043	CS20230722_CLUS_4663	4663 PRNc Otp Gly-Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117044	CS20230722_CLUS_4664	4664 PB Sst Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117045	CS20230722_CLUS_4665	4665 PB Sst Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117046	CS20230722_CLUS_4666	4666 PB Sst Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117047	CS20230722_CLUS_4667	4667 PB Sst Gly-Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117050	CS20230722_CLUS_4670	4670 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117051	CS20230722_CLUS_4671	4671 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117052	CS20230722_CLUS_4672	4672 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117053	CS20230722_CLUS_4673	4673 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117054	CS20230722_CLUS_4674	4674 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117055	CS20230722_CLUS_4675	4675 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117056	CS20230722_CLUS_4676	4676 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117057	CS20230722_CLUS_4677	4677 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117058	CS20230722_CLUS_4678	4678 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117059	CS20230722_CLUS_4679	4679 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117060	CS20230722_CLUS_4680	4680 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117061	CS20230722_CLUS_4681	4681 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117062	CS20230722_CLUS_4682	4682 CS-PRNr-PCG Tmem163 Otp Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117063	CS20230722_CLUS_4683	4683 CS-PRNr-PCG Tmem163 Otp Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117064	CS20230722_CLUS_4684	4684 CS-PRNr-PCG Tmem163 Otp Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117065	CS20230722_CLUS_4685	4685 CS-PRNr-PCG Tmem163 Otp Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117067	CS20230722_CLUS_4687	4687 CS-PRNr-DR En1 Sox2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117068	CS20230722_CLUS_4688	4688 CS-PRNr-DR En1 Sox2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117069	CS20230722_CLUS_4689	4689 CS-PRNr-DR En1 Sox2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117070	CS20230722_CLUS_4690	4690 CS-PRNr-DR En1 Sox2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117071	CS20230722_CLUS_4691	4691 CS-PRNr-DR En1 Sox2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117072	CS20230722_CLUS_4692	4692 CS-PRNr-DR En1 Sox2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117073	CS20230722_CLUS_4693	4693 CS-PRNr-DR En1 Sox2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117074	CS20230722_CLUS_4694	4694 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117075	CS20230722_CLUS_4695	4695 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117076	CS20230722_CLUS_4696	4696 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117077	CS20230722_CLUS_4697	4697 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117078	CS20230722_CLUS_4698	4698 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117079	CS20230722_CLUS_4699	4699 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117080	CS20230722_CLUS_4700	4700 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117081	CS20230722_CLUS_4701	4701 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117082	CS20230722_CLUS_4702	4702 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117083	CS20230722_CLUS_4703	4703 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117084	CS20230722_CLUS_4704	4704 CS-PRNr-DR En1 Sox2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117085	CS20230722_CLUS_4705	4705 LDT Fgf7 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117086	CS20230722_CLUS_4706	4706 LDT Fgf7 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117087	CS20230722_CLUS_4707	4707 LDT Fgf7 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117088	CS20230722_CLUS_4708	4708 LDT-DTN Gata3 Nfix Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117089	CS20230722_CLUS_4709	4709 LDT-DTN Gata3 Nfix Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117090	CS20230722_CLUS_4710	4710 LDT-DTN Gata3 Nfix Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117091	CS20230722_CLUS_4711	4711 LDT-DTN Gata3 Nfix Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117092	CS20230722_CLUS_4712	4712 LDT-DTN Gata3 Nfix Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117093	CS20230722_CLUS_4713	4713 LDT-DTN Gata3 Nfix Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117094	CS20230722_CLUS_4714	4714 LDT-DTN Gata3 Nfix Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117095	CS20230722_CLUS_4715	4715 LDT-DTN Gata3 Nfix Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117096	CS20230722_CLUS_4716	4716 LDT-DTN Gata3 Nfix Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117097	CS20230722_CLUS_4717	4717 NI-RPO Gata3 Nr4a2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117098	CS20230722_CLUS_4718	4718 NI-RPO Gata3 Nr4a2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117099	CS20230722_CLUS_4719	4719 NI-RPO Gata3 Nr4a2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117100	CS20230722_CLUS_4720	4720 NI-RPO Gata3 Nr4a2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117101	CS20230722_CLUS_4721	4721 NI-RPO Gata3 Nr4a2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117102	CS20230722_CLUS_4722	4722 NI-RPO Gata3 Nr4a2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117103	CS20230722_CLUS_4723	4723 NI-RPO Gata3 Nr4a2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117104	CS20230722_CLUS_4724	4724 NI-RPO Gata3 Nr4a2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117105	CS20230722_CLUS_4725	4725 NI-RPO Gata3 Nr4a2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117106	CS20230722_CLUS_4726	4726 NI-RPO Gata3 Nr4a2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117107	CS20230722_CLUS_4727	4727 NI-RPO Gata3 Nr4a2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117108	CS20230722_CLUS_4728	4728 NI-RPO Gata3 Nr4a2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117110	CS20230722_CLUS_4730	4730 NI-RPO Gata3 Nr4a2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117111	CS20230722_CLUS_4731	4731 NI-RPO Gata3 Nr4a2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117112	CS20230722_CLUS_4732	4732 NI-RPO Gata3 Nr4a2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117113	CS20230722_CLUS_4733	4733 NI-RPO Gata3 Nr4a2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0117114	CS20230722_CLUS_4734	4734 LDT-PCG-CS Gata3 Lhx1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117115	CS20230722_CLUS_4735	4735 LDT-PCG-CS Gata3 Lhx1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117116	CS20230722_CLUS_4736	4736 LDT-PCG-CS Gata3 Lhx1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117117	CS20230722_CLUS_4737	4737 LDT-PCG-CS Gata3 Lhx1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117118	CS20230722_CLUS_4738	4738 LDT-PCG-CS Gata3 Lhx1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117119	CS20230722_CLUS_4739	4739 LDT-PCG-CS Gata3 Lhx1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117120	CS20230722_CLUS_4740	4740 LDT-PCG-CS Gata3 Lhx1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117121	CS20230722_CLUS_4741	4741 LDT-PCG-CS Gata3 Lhx1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117122	CS20230722_CLUS_4742	4742 LDT-PCG-CS Gata3 Lhx1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0117123	CS20230722_CLUS_4743	4743 LDT-PCG-CS Gata3 Lhx1 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117124	CS20230722_CLUS_4744	4744 LDT-PCG-CS Gata3 Lhx1 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0117126	CS20230722_CLUS_4746	4746 LDT-PCG-CS Gata3 Lhx1 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117127	CS20230722_CLUS_4747	4747 LDT-PCG-CS Gata3 Lhx1 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117128	CS20230722_CLUS_4748	4748 LDT-PCG-CS Gata3 Lhx1 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0117129	CS20230722_CLUS_4749	4749 PDTg-PCG Pax6 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117130	CS20230722_CLUS_4750	4750 PDTg-PCG Pax6 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117131	CS20230722_CLUS_4751	4751 PDTg-PCG Pax6 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117132	CS20230722_CLUS_4752	4752 PDTg-PCG Pax6 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0117134	CS20230722_CLUS_4754	4754 PDTg-PCG Pax6 Gaba_3														
